country_name,country_code,discipline,event,athlete_firstname,athlete_lastname,athlete_birthdate,athlete_age,athlete_sex,athlete_height_cm,athlete_weight_kg,athlete_medal
Denmark,DEN,Golf,Men's Individual Stroke Play,Thorbjorn,OLESEN,1989-12-21,34,Male,175.0,0.0,none
Denmark,DEN,Golf,Women's Individual Stroke Play,Emily K,PEDERSEN,1996-03-07,28,Female,171.0,0.0,none
Denmark,DEN,Golf,Women's Individual Stroke Play,Nanna,KOERSTZ MADSEN,1994-10-23,29,Female,171.0,0.0,none
Denmark,DEN,Shooting,10m Air Rifle Women,Stephanie Laura Scurrah,GRUNDSOEE,2000-01-27,24,Female,0.0,0.0,none
Denmark,DEN,Shooting,50m Rifle 3 Positions Women,Stephanie Laura Scurrah,GRUNDSOEE,2000-01-27,24,Female,0.0,0.0,none
Denmark,DEN,Shooting,Skeet Men,Jesper,HANSEN,1980-11-19,43,Male,0.0,0.0,none
Denmark,DEN,Shooting,10m Air Rifle Women,Rikke Maeng,IBSEN,1990-11-30,33,Female,0.0,0.0,none
Denmark,DEN,Shooting,50m Rifle 3 Positions Women,Rikke Maeng,IBSEN,1990-11-30,33,Female,0.0,0.0,none
Egypt,EGY,Artistic Swimming,Team,Salma,MAREI,2005-06-01,19,Female,0.0,0.0,none
Egypt,EGY,Artistic Swimming,Duet,Salma,MAREI,2005-06-01,19,Female,0.0,0.0,none
Egypt,EGY,Artistic Swimming,Team,Sondos,MOHAMED,2005-09-30,18,Female,0.0,0.0,none
Egypt,EGY,Artistic Swimming,Duet,Sondos,MOHAMED,2005-09-30,18,Female,0.0,0.0,none
Argentina,ARG,Sailing,Men's Dinghy,Francisco,GUARAGNA RIGONAT,1997-02-07,27,Male,0.0,0.0,none
Mali,MLI,Football,Men,Mamadou,TOUNKARA,2001-12-14,22,Male,192.0,0.0,none
Argentina,ARG,Sailing,Women's Dinghy,Lucia,FALASCA,1993-07-08,31,Female,0.0,0.0,none
Norway,NOR,Athletics,Women's Hammer Throw,Beatrice Nedberge,LLANO,1997-12-14,26,Female,169.0,0.0,none
Egypt,EGY,Diving,Women's 3m Springboard,Maha,AMER,1999-03-27,25,Female,0.0,0.0,none
Norway,NOR,Athletics,Men's 1500m,Narve Gilje,NORDAS,1998-09-30,25,Male,186.0,0.0,none
Norway,NOR,Athletics,Men's 5000m,Narve Gilje,NORDAS,1998-09-30,25,Male,186.0,0.0,none
Egypt,EGY,Diving,Women's 10m Platform,Malak,TAWFIK,2008-01-15,16,Female,0.0,0.0,none
Egypt,EGY,Archery,Women's Individual,Jana,ALI,2005-01-15,19,Female,0.0,0.0,none
Egypt,EGY,Archery,Mixed Team,Jana,ALI,2005-01-15,19,Female,0.0,0.0,none
Egypt,EGY,Diving,Men's 3m Springboard,Mohamed,FAROUK,2002-12-13,21,Male,0.0,0.0,none
Mali,MLI,Football,Men,Moussa,DIAKITE,2003-11-04,20,Male,189.0,0.0,none
Norway,NOR,Golf,Men's Individual Stroke Play,Kristoffer,VENTURA,1995-02-24,29,Male,188.0,0.0,none
France,FRA,Table Tennis,Men's Singles,Alexis,LEBRUN,2003-08-27,20,Male,0.0,0.0,none
France,FRA,Table Tennis,Men's Team,Alexis,LEBRUN,2003-08-27,20,Male,0.0,0.0,bronze
France,FRA,Table Tennis,Mixed Doubles,Alexis,LEBRUN,2003-08-27,20,Male,0.0,0.0,none
France,FRA,Table Tennis,Men's Singles,Felix,LEBRUN,2006-09-12,17,Male,0.0,0.0,bronze
France,FRA,Table Tennis,Men's Team,Felix,LEBRUN,2006-09-12,17,Male,0.0,0.0,bronze
France,FRA,Table Tennis,Men's Team,Simon,GAUZY,1994-10-25,29,Male,0.0,0.0,bronze
France,FRA,Table Tennis,Women's Singles,Jia Nan,YUAN,1985-07-11,39,Female,0.0,0.0,none
France,FRA,Table Tennis,Women's Team,Jia Nan,YUAN,1985-07-11,39,Female,0.0,0.0,none
France,FRA,Table Tennis,Mixed Doubles,Jia Nan,YUAN,1985-07-11,39,Female,0.0,0.0,none
France,FRA,Table Tennis,Women's Singles,Prithika,PAVADE,2004-08-02,19,Female,0.0,0.0,none
France,FRA,Table Tennis,Women's Team,Prithika,PAVADE,2004-08-02,19,Female,0.0,0.0,none
France,FRA,Table Tennis,Women's Team,Charlotte,LUTZ,2005-05-17,19,Female,0.0,0.0,none
Egypt,EGY,Diving,Men's 10m Platform,Ramez,SOBHY,2006-12-26,17,Male,0.0,0.0,none
Germany,GER,Fencing,Women's Foil Individual,Anne,SAUER,1991-04-01,33,Female,0.0,0.0,none
Germany,GER,Fencing,Men's Sabre Individual,Matyas,SZABO,1991-08-19,32,Male,0.0,0.0,none
Mali,MLI,Football,Men,Oumar,COULIBALY,2002-12-19,21,Male,185.0,0.0,none
France,FRA,Tennis,Men's Doubles,Ugo,HUMBERT,1998-06-26,26,Male,188.0,0.0,none
France,FRA,Tennis,Men's Singles,Ugo,HUMBERT,1998-06-26,26,Male,188.0,0.0,none
France,FRA,Tennis,Men's Doubles,Arthur,FILS,2004-06-12,20,Male,187.0,0.0,none
France,FRA,Tennis,Men's Singles,Arthur,FILS,2004-06-12,20,Male,187.0,0.0,none
France,FRA,Tennis,Men's Doubles,Gael,MONFILS,1986-09-01,37,Male,193.0,0.0,none
France,FRA,Tennis,Men's Singles,Gael,MONFILS,1986-09-01,37,Male,193.0,0.0,none
France,FRA,Tennis,Men's Singles,Corentin,MOUTET,1999-04-19,25,Male,177.0,0.0,none
France,FRA,Tennis,Men's Doubles,Edouard,ROGER-VASSELIN,1983-11-28,40,Male,187.0,0.0,none
France,FRA,Tennis,Mixed Doubles,Edouard,ROGER-VASSELIN,1983-11-28,40,Male,187.0,0.0,none
France,FRA,Tennis,Women's Doubles,Caroline,GARCIA,1993-10-16,30,Female,178.0,0.0,none
France,FRA,Tennis,Women's Singles,Caroline,GARCIA,1993-10-16,30,Female,178.0,0.0,none
France,FRA,Tennis,Mixed Doubles,Caroline,GARCIA,1993-10-16,30,Female,178.0,0.0,none
France,FRA,Tennis,Women's Doubles,Varvara,GRACHEVA,2000-08-02,23,Female,175.0,0.0,none
France,FRA,Tennis,Women's Singles,Varvara,GRACHEVA,2000-08-02,23,Female,175.0,0.0,none
France,FRA,Tennis,Women's Doubles,Clara,BUREL,2001-03-24,23,Female,176.0,0.0,none
France,FRA,Tennis,Women's Singles,Clara,BUREL,2001-03-24,23,Female,176.0,0.0,none
France,FRA,Tennis,Women's Doubles,Diane,PARRY,2002-09-01,21,Female,170.0,0.0,none
France,FRA,Tennis,Women's Singles,Diane,PARRY,2002-09-01,21,Female,170.0,0.0,none
Germany,GER,Cycling Track,Men's Keirin,Maximilian,DOERNBACH,1995-12-24,28,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Sprint,Maximilian,DOERNBACH,1995-12-24,28,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Team Sprint,Maximilian,DOERNBACH,1995-12-24,28,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Keirin,Nik,SCHROETER,1998-06-12,26,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Sprint,Nik,SCHROETER,1998-06-12,26,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Team Sprint,Nik,SCHROETER,1998-06-12,26,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Team Sprint,Stefan,BOETTICHER,1992-02-01,32,Male,0.0,0.0,none
Germany,GER,Cycling Track,Women's Keirin,Emma,HINZE,1997-09-17,26,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Sprint,Emma,HINZE,1997-09-17,26,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Team Sprint,Emma,HINZE,1997-09-17,26,Female,0.0,0.0,bronze
Germany,GER,Cycling Track,Women's Keirin,Pauline,GRABOSCH,1998-01-14,26,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Sprint,Pauline,GRABOSCH,1998-01-14,26,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Team Sprint,Pauline,GRABOSCH,1998-01-14,26,Female,0.0,0.0,bronze
Germany,GER,Cycling Track,Women's Keirin,Lea,FRIEDRICH,2000-01-07,24,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Sprint,Lea,FRIEDRICH,2000-01-07,24,Female,0.0,0.0,silver
Germany,GER,Cycling Track,Women's Team Sprint,Lea,FRIEDRICH,2000-01-07,24,Female,0.0,0.0,bronze
Germany,GER,Cycling Track,Women's Team Sprint,Alessa,PROEPSTER,2001-03-04,23,Female,0.0,0.0,bronze
Germany,GER,Cycling Track,Men's Madison,Roger,KLUGE,1986-02-05,38,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Omnium,Roger,KLUGE,1986-02-05,38,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Team Pursuit,Roger,KLUGE,1986-02-05,38,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Madison,Theo,REINHARDT,1990-09-17,33,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Team Pursuit,Theo,REINHARDT,1990-09-17,33,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Madison,Felix,GROSS,1998-09-04,25,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Team Pursuit,Felix,GROSS,1998-09-04,25,Male,0.0,0.0,none
Germany,GER,Cycling BMX Racing,Men,Phili,SCHAUB,1997-07-24,27,Male,0.0,0.0,none
Germany,GER,Cycling BMX Racing,Men,Julian,SCHMIDT,1994-12-10,29,Male,0.0,0.0,none
Germany,GER,Cycling Mountain Bike,Men's Cross-country,Luca,SCHWARZBAUER,1996-10-23,27,Male,0.0,0.0,none
Germany,GER,Cycling Road,Women's Road Race,Franziska,KOCH,2000-07-13,24,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Madison,Franziska,BRAUSSE,1998-11-20,25,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Omnium,Franziska,BRAUSSE,1998-11-20,25,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Team Pursuit,Franziska,BRAUSSE,1998-11-20,25,Female,0.0,0.0,none
Germany,GER,Cycling Road,Women's Individual Time Trial,Mieke,KROEGER,1993-07-18,31,Female,0.0,0.0,none
Germany,GER,Cycling Road,Women's Team Pursuit,Mieke,KROEGER,1993-07-18,31,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Individual Time Trial,Mieke,KROEGER,1993-07-18,31,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Team Pursuit,Mieke,KROEGER,1993-07-18,31,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Madison,Lisa,KLEIN,1996-07-15,28,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Team Pursuit,Lisa,KLEIN,1996-07-15,28,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Team Pursuit,Laura,SUESSEMILCH,1997-02-23,27,Female,0.0,0.0,none
Germany,GER,Cycling Road,Women's Road Race,Liane,LIPPERT,1998-01-13,26,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Madison,Lena,REISSNER,2000-11-14,23,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Omnium,Lena,REISSNER,2000-11-14,23,Female,0.0,0.0,none
Germany,GER,Cycling Track,Women's Team Pursuit,Lena,REISSNER,2000-11-14,23,Female,0.0,0.0,none
Germany,GER,Cycling Track,Men's Team Pursuit,Tobias,BUCK-GRAMCKO,2001-01-01,23,Male,0.0,0.0,none
Germany,GER,Cycling Mountain Bike,Women's Cross-country,Nina,BENZ,1998-07-30,25,Female,0.0,0.0,none
Germany,GER,Cycling Track,Men's Madison,Tim Torn,TEUTENBERG,2002-06-19,22,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Omnium,Tim Torn,TEUTENBERG,2002-06-19,22,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Team Pursuit,Tim Torn,TEUTENBERG,2002-06-19,22,Male,0.0,0.0,none
Germany,GER,Cycling Road,Men's Road Race,Maximilian,SCHACHMANN,1994-01-09,30,Male,0.0,0.0,none
Germany,GER,Cycling Road,Men's Individual Time Trial,Maximilian,SCHACHMANN,1994-01-09,30,Male,0.0,0.0,none
Germany,GER,Cycling Road,Men's Road Race,Nils,POLITT,1994-03-06,30,Male,0.0,0.0,none
Germany,GER,Cycling BMX Freestyle,Women's Park,Kim Lea,MUELLER,2002-01-30,22,Female,0.0,0.0,none
Germany,GER,Cycling Track,Men's Keirin,Luca,SPIEGEL,2004-04-23,20,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Sprint,Luca,SPIEGEL,2004-04-23,20,Male,0.0,0.0,none
Germany,GER,Cycling Track,Men's Team Sprint,Luca,SPIEGEL,2004-04-23,20,Male,0.0,0.0,none
Germany,GER,Cycling Mountain Bike,Men's Cross-country,Julian,SCHELB,1992-11-20,31,Male,0.0,0.0,none
Germany,GER,Cycling Road,Women's Road Race,Antonia,NIEDERMAIER,2003-02-20,21,Female,0.0,0.0,none
Germany,GER,Cycling Road,Women's Individual Time Trial,Antonia,NIEDERMAIER,2003-02-20,21,Female,0.0,0.0,none
Germany,GER,Cycling BMX Racing,Women,Alina,BECK,2006-05-04,18,Female,0.0,0.0,none
Germany,GER,Cycling BMX Racing,Women,Regula,RUNGE,1989-10-08,34,Female,0.0,0.0,none
Jamaica,JAM,Athletics,Women's 400m,Junelle,BROMFIELD,1998-02-08,26,Female,172.0,0.0,none
Jamaica,JAM,Athletics,Women's 4 x 400m Relay,Junelle,BROMFIELD,1998-02-08,26,Female,172.0,0.0,none
Jamaica,JAM,Athletics,4 x 400m Relay Mixed,Junelle,BROMFIELD,1998-02-08,26,Female,172.0,0.0,none
Jamaica,JAM,Athletics,Women's 100m,Tia,CLAYTON,2004-08-17,19,Female,157.0,0.0,none
Jamaica,JAM,Athletics,Women's 4 x 100m Relay,Tia,CLAYTON,2004-08-17,19,Female,157.0,0.0,none
Mali,MLI,Football,Men,Thiemoko,DIARRA,2003-04-19,21,Male,176.0,0.0,none
Sweden,SWE,Equestrian,Dressage Individual,Patrik,KITTEL,1976-06-10,48,Male,0.0,0.0,none
Sweden,SWE,Equestrian,Dressage Team,Patrik,KITTEL,1976-06-10,48,Male,0.0,0.0,none
Sweden,SWE,Equestrian,Dressage Individual,Therese,NILSHAGEN,1983-01-24,41,Female,0.0,0.0,none
Sweden,SWE,Equestrian,Dressage Team,Therese,NILSHAGEN,1983-01-24,41,Female,0.0,0.0,none
Sweden,SWE,Equestrian,Dressage Individual,Juliette,RAMEL,1987-04-12,37,Female,0.0,0.0,none
Sweden,SWE,Equestrian,Dressage Team,Juliette,RAMEL,1987-04-12,37,Female,0.0,0.0,none
Sweden,SWE,Equestrian,Dressage Team,Maria,von ESSEN,1980-07-20,44,Female,0.0,0.0,none
Jamaica,JAM,Athletics,Women's High Jump,Lamara,DISTIN,2000-03-03,24,Female,192.0,0.0,none
Jamaica,JAM,Athletics,Women's 800m,Natoya,GOULE-TOPPIN,1991-03-30,33,Female,162.0,0.0,none
Jamaica,JAM,Athletics,Women's Discus Throw,Samantha,HALL,1993-04-19,31,Female,180.0,0.0,none
Jamaica,JAM,Athletics,Women's 4 x 400m Relay,Andrenette,KNIGHT,1996-11-19,27,Female,170.0,0.0,none
Jamaica,JAM,Athletics,4 x 400m Relay Mixed,Andrenette,KNIGHT,1996-11-19,27,Female,170.0,0.0,none
Jamaica,JAM,Athletics,Women's 100m Hurdles,Ackera,NUGENT,2002-04-29,22,Female,177.0,0.0,none
Jamaica,JAM,Athletics,Women's 400m,Nickisha,PRYCE,2001-03-07,23,Female,168.0,0.0,none
Jamaica,JAM,Athletics,Women's 4 x 400m Relay,Nickisha,PRYCE,2001-03-07,23,Female,168.0,0.0,none
Jamaica,JAM,Athletics,Women's 4 x 100m Relay,Alana,REID,2005-01-20,19,Female,177.0,0.0,none
Cuba,CUB,Judo,Men +100 kg,Andy,GRANDA,1992-02-04,32,Male,0.0,0.0,none
Japan,JPN,Rowing,Lightweight Women's Double Sculls,Emi,HIROUCHI,1996-07-13,28,Female,0.0,0.0,none
Japan,JPN,Rowing,Lightweight Men's Double Sculls,Naoki,FURUTA,1996-09-27,27,Male,0.0,0.0,none
Japan,JPN,Rowing,Lightweight Men's Double Sculls,Masayuki,MIYAURA,1996-07-15,28,Male,0.0,0.0,none
Japan,JPN,Rowing,Men's Single Sculls,Ryuta,ARAKAWA,1994-08-03,29,Male,0.0,0.0,none
Japan,JPN,Rowing,Lightweight Women's Double Sculls,Ayami,OISHI,1991-04-09,33,Female,0.0,0.0,none
New Zealand,NZL,Sport Climbing,Women's Speed,Sarah,TETZLAFF,2000-04-18,24,Female,173.0,0.0,none
New Zealand,NZL,Sport Climbing,Men's Speed,Julian,DAVID,2005-01-30,19,Male,154.0,0.0,none
Japan,JPN,Archery,Men's Individual,Fumiya,SAITO,2004-12-01,19,Male,0.0,0.0,none
Japan,JPN,Archery,Men's Team,Fumiya,SAITO,2004-12-01,19,Male,0.0,0.0,none
Japan,JPN,Archery,Women's Individual,Satsuki,NODA,2000-05-20,24,Female,0.0,0.0,none
Japan,JPN,Archery,Mixed Team,Satsuki,NODA,2000-05-20,24,Female,0.0,0.0,none
Japan,JPN,Archery,Men's Individual,Junya,NAKANISHI,1999-08-05,24,Male,0.0,0.0,none
Japan,JPN,Archery,Men's Team,Junya,NAKANISHI,1999-08-05,24,Male,0.0,0.0,none
Japan,JPN,Archery,Mixed Team,Junya,NAKANISHI,1999-08-05,24,Male,0.0,0.0,none
Japan,JPN,Archery,Men's Individual,Takaharu,FURUKAWA,1984-08-09,39,Male,0.0,0.0,none
Japan,JPN,Archery,Men's Team,Takaharu,FURUKAWA,1984-08-09,39,Male,0.0,0.0,none
New Zealand,NZL,Trampoline Gymnastics,Women,Madaline,DAVIDSON,1999-01-08,25,Female,0.0,0.0,none
New Zealand,NZL,Trampoline Gymnastics,Men,Dylan,SCHMIDT,1997-01-07,27,Male,0.0,0.0,none
Korea,KOR,Wrestling,Men's Greco-Roman 97kg,Seungjun,KIM,1994-09-12,29,Male,0.0,0.0,none
Korea,KOR,Wrestling,Women's Freestyle 62kg,Hanbit,LEE,1994-12-23,29,Female,0.0,0.0,none
Korea,KOR,Wrestling,Men's Greco-Roman 130kg,Seungchan,LEE,1995-11-09,28,Male,0.0,0.0,none
China,CHN,Judo,Women -48 kg,Zongying,GUO,1999-02-14,25,Female,0.0,0.0,none
China,CHN,Judo,Women -52 kg,Yeqing,ZHU,1998-01-01,26,Female,0.0,0.0,none
China,CHN,Judo,Women -57 kg,Qi,CAI,1995-06-08,29,Female,0.0,0.0,none
China,CHN,Judo,Women -63 kg,Jing,TANG,1995-06-08,29,Female,0.0,0.0,none
China,CHN,Judo,Women -78 kg,Zhenzhao,MA,1998-04-24,26,Female,0.0,0.0,bronze
China,CHN,Judo,Women +78 kg,Shiyan,XU,1997-03-15,27,Female,0.0,0.0,none
Japan,JPN,Triathlon,Men's Individual,Kenji,NENER,1993-05-26,31,Male,0.0,0.0,none
Japan,JPN,Triathlon,Women's Individual,Yuko,TAKAHASHI,1991-08-27,32,Female,0.0,0.0,none
Japan,JPN,Triathlon,Men's Individual,Makoto,ODAKURA,1993-07-20,31,Male,0.0,0.0,none
Japan,JPN,Weightlifting,Women's 49kg,Rira,SUZUKI,1998-09-06,25,Female,0.0,0.0,none
Japan,JPN,Weightlifting,Men's +102kg,Eishiro,MURAKAMI,1995-08-08,28,Male,0.0,0.0,none
Japan,JPN,Weightlifting,Men's 73kg,Masanori,MIYAMOTO,1997-02-03,27,Male,0.0,0.0,none
France,FRA,Judo,Women -48 kg,Shirine,BOUKLI,1999-01-24,25,Female,0.0,0.0,bronze
France,FRA,Judo,Mixed Team,Shirine,BOUKLI,1999-01-24,25,Female,0.0,0.0,gold
France,FRA,Judo,Women -52 kg,Amandine,BUCHARD,1995-07-12,29,Female,0.0,0.0,bronze
France,FRA,Judo,Mixed Team,Amandine,BUCHARD,1995-07-12,29,Female,0.0,0.0,gold
France,FRA,Judo,Women -57 kg,Sarah Leonie,CYSIQUE,1998-07-06,26,Female,0.0,0.0,bronze
France,FRA,Judo,Mixed Team,Sarah Leonie,CYSIQUE,1998-07-06,26,Female,0.0,0.0,gold
France,FRA,Judo,Women -63 kg,Clarisse,AGBEGNENOU,1992-10-25,31,Female,0.0,0.0,bronze
France,FRA,Judo,Mixed Team,Clarisse,AGBEGNENOU,1992-10-25,31,Female,0.0,0.0,gold
France,FRA,Judo,Women -70 kg,Marie Eve,GAHIE,1996-11-27,27,Female,0.0,0.0,none
France,FRA,Judo,Mixed Team,Marie Eve,GAHIE,1996-11-27,27,Female,0.0,0.0,gold
France,FRA,Judo,Women -78 kg,Madeleine,MALONGA,1993-12-25,30,Female,0.0,0.0,none
France,FRA,Judo,Mixed Team,Madeleine,MALONGA,1993-12-25,30,Female,0.0,0.0,gold
France,FRA,Judo,Women +78 kg,Romane,DICKO,1999-09-30,24,Female,0.0,0.0,bronze
France,FRA,Judo,Mixed Team,Romane,DICKO,1999-09-30,24,Female,0.0,0.0,gold
France,FRA,Judo,Men -60 kg,Luka,MKHEIDZE,1996-01-05,28,Male,0.0,0.0,silver
France,FRA,Judo,Mixed Team,Luka,MKHEIDZE,1996-01-05,28,Male,0.0,0.0,gold
France,FRA,Judo,Men -66 kg,Walide,KHYAR,1995-06-09,29,Male,0.0,0.0,none
France,FRA,Judo,Mixed Team,Walide,KHYAR,1995-06-09,29,Male,0.0,0.0,gold
France,FRA,Judo,Men -73 kg,Joan-Benjamin,GABA,2001-01-07,23,Male,0.0,0.0,silver
France,FRA,Judo,Mixed Team,Joan-Benjamin,GABA,2001-01-07,23,Male,0.0,0.0,gold
France,FRA,Judo,Men -81 kg,Alpha Oumar,DJALO,1996-09-05,27,Male,0.0,0.0,none
France,FRA,Judo,Mixed Team,Alpha Oumar,DJALO,1996-09-05,27,Male,0.0,0.0,gold
France,FRA,Judo,Men -90 kg,Maxime-Gael,NGAYAP HAMBOU,2001-06-22,23,Male,0.0,0.0,bronze
France,FRA,Judo,Mixed Team,Maxime-Gael,NGAYAP HAMBOU,2001-06-22,23,Male,0.0,0.0,gold
France,FRA,Judo,Men -100 kg,Aurelien,DIESSE,1997-10-16,26,Male,0.0,0.0,none
France,FRA,Judo,Mixed Team,Aurelien,DIESSE,1997-10-16,26,Male,0.0,0.0,gold
France,FRA,Judo,Men +100 kg,Teddy,RINER,1989-04-07,35,Male,0.0,0.0,gold
France,FRA,Judo,Mixed Team,Teddy,RINER,1989-04-07,35,Male,0.0,0.0,gold
Hungary,HUN,Rhythmic Gymnastics,Individual All-Around,Fanni,PIGNICZKI,2000-01-23,24,Female,0.0,0.0,none
Egypt,EGY,Swimming,Women's 200m Freestyle,Lojine,ABDALLA SALAH,2004-11-23,19,Female,0.0,0.0,none
Egypt,EGY,Swimming,Men's 1500m Freestyle,Marwan,ELKAMASH,1993-11-14,30,Male,0.0,0.0,none
Egypt,EGY,Swimming,Men's 800m Freestyle,Marwan,ELKAMASH,1993-11-14,30,Male,0.0,0.0,none
Korea,KOR,Badminton,Women's Singles,Se Young,AN,2002-02-05,22,Female,170.0,0.0,gold
Korea,KOR,Badminton,Women's Doubles,Ha Na,BAEK,2000-09-22,23,Female,162.0,0.0,none
Korea,KOR,Badminton,Mixed Doubles,Yu Jung,CHAE,1995-05-09,29,Female,162.0,0.0,none
Korea,KOR,Badminton,Men's Singles,Hyeok Jin,JEON,1995-06-13,29,Male,177.0,0.0,none
Korea,KOR,Badminton,Mixed Doubles,Na Eun,JEONG,2000-06-27,24,Female,162.0,0.0,silver
Korea,KOR,Badminton,Men's Doubles,Min Hyuk,KANG,1999-02-17,25,Male,183.0,0.0,none
Korea,KOR,Badminton,Women's Singles,Ga Eun,KIM,1998-02-07,26,Female,172.0,0.0,none
Korea,KOR,Badminton,Women's Doubles,So Yeong,KIM,1992-07-09,32,Female,173.0,0.0,none
Korea,KOR,Badminton,Mixed Doubles,Won Ho,KIM,1999-06-02,25,Male,184.0,0.0,silver
Korea,KOR,Badminton,Women's Doubles,Hee Yong,KONG,1996-12-11,27,Female,166.0,0.0,none
Korea,KOR,Badminton,Women's Doubles,So Hee,LEE,1994-06-14,30,Female,171.0,0.0,none
Korea,KOR,Badminton,Men's Doubles,Seung Jae,SEO,1997-09-04,26,Male,182.0,0.0,none
Korea,KOR,Badminton,Mixed Doubles,Seung Jae,SEO,1997-09-04,26,Male,182.0,0.0,none
Sweden,SWE,Equestrian,Eventing Individual,Frida,ANDERSEN,1990-06-09,34,Female,0.0,0.0,none
Sweden,SWE,Equestrian,Eventing Team,Frida,ANDERSEN,1990-06-09,34,Female,0.0,0.0,none
Sweden,SWE,Equestrian,Eventing Individual,Malin,ASAI,1988-07-25,36,Female,0.0,0.0,none
Sweden,SWE,Equestrian,Eventing Team,Malin,ASAI,1988-07-25,36,Female,0.0,0.0,none
Sweden,SWE,Equestrian,Eventing Individual,Louise,ROMEIKE,1990-10-08,33,Female,0.0,0.0,none
Sweden,SWE,Equestrian,Eventing Team,Louise,ROMEIKE,1990-10-08,33,Female,0.0,0.0,none
Sweden,SWE,Equestrian,Eventing Individual,Sofia,SJOBORG,1998-05-07,26,Female,0.0,0.0,none
Sweden,SWE,Equestrian,Eventing Team,Sofia,SJOBORG,1998-05-07,26,Female,0.0,0.0,none
Sweden,SWE,Equestrian,Jumping Team,Malin,BARYARD-JOHNSSON,1975-04-10,49,Female,0.0,0.0,none
Sweden,SWE,Equestrian,Jumping Individual,Rolf-Goran,BENGTSSON,1962-06-02,62,Male,0.0,0.0,none
Sweden,SWE,Equestrian,Jumping Team,Rolf-Goran,BENGTSSON,1962-06-02,62,Male,0.0,0.0,none
Sweden,SWE,Equestrian,Jumping Individual,Henrik,von ECKERMANN,1981-05-25,43,Male,0.0,0.0,none
Sweden,SWE,Equestrian,Jumping Team,Henrik,von ECKERMANN,1981-05-25,43,Male,0.0,0.0,none
Sweden,SWE,Equestrian,Jumping Individual,Peder,FREDRICSON,1972-01-30,52,Male,0.0,0.0,none
Sweden,SWE,Equestrian,Jumping Team,Peder,FREDRICSON,1972-01-30,52,Male,0.0,0.0,none
Japan,JPN,Swimming,Women's 200m Butterfly,Airi,MITSUI,2004-06-12,20,Female,0.0,0.0,none
Japan,JPN,Swimming,Men's 200m Backstroke,Hidekazu,TAKEHARA,2004-04-27,20,Male,0.0,0.0,none
Japan,JPN,Swimming,Women's 200m Butterfly,Hiroko,MAKINO,1999-08-20,24,Female,0.0,0.0,none
Japan,JPN,Swimming,Women's 4 x 200m Freestyle Relay,Hiroko,MAKINO,1999-08-20,24,Female,0.0,0.0,none
Japan,JPN,Swimming,Men's 200m Butterfly,Genki,TERAKADO,2003-01-06,21,Male,0.0,0.0,none
Japan,JPN,Swimming,Men's 4 x 200m Freestyle Relay,Hidenari,MANO,2000-07-06,24,Male,0.0,0.0,none
Japan,JPN,Swimming,Relay Only Athlete,Hidenari,MANO,2000-07-06,24,Male,0.0,0.0,none
Japan,JPN,Swimming,Men's 200m Breaststroke,Yu,HANAGURUMA,2000-01-28,24,Male,0.0,0.0,none
Japan,JPN,Swimming,Women's 400m Individual Medley,Mio,NARITA,2006-12-18,17,Female,0.0,0.0,none
Japan,JPN,Swimming,Women's 100m Butterfly,Rikako,IKEE,2000-07-04,24,Female,0.0,0.0,none
Japan,JPN,Swimming,Women's 4 x 100m Medley Relay,Rikako,IKEE,2000-07-04,24,Female,0.0,0.0,none
Japan,JPN,Swimming,Mixed 4 x 100m Medley Relay,Rikako,IKEE,2000-07-04,24,Female,0.0,0.0,none
Japan,JPN,Swimming,Women's 100m Breaststroke,Satomi,SUZUKI,1991-01-29,33,Female,0.0,0.0,none
